MQ8,MQ5,Caption,image_path_uuid,Gas
713,492,"Thermal image shows mostly green/yellow temperatures (28-30°C). A small, horizontal, orange/red area indicates a localized higher temperature region.  Location is unavailable.",cfe30ce353694f91ae9ae56a9d8b3d6b.png,NoGas
424,467,"The thermal image shows a relatively uniform temperature distribution, predominantly in the green-yellow range (approx. 70-73°F), indicating minimal temperature variations across the scene.  There's a subtle mottled pattern, but no significant hot or cold spots.",da504733245041beb1367f954024d6c0.png,Mixture
718,503,"Thermal image shows a dark, cool area (likely gas leak) against a warmer background. Temperatures range from 28°C to 38°C. Location is unavailable.",50102967f55841ae894d5104da1c7b43.png,Perfume
604,299,"Thermal image shows a mostly uniform temperature range from 89-92°F.  A slight temperature gradient is visible, possibly indicating a heat source or atmospheric effect. Location coordinates are provided.",50db15b7cfa74e898d8b39bbb9f35902.png,Smoke
452,374,"Here's a summary of the thermal image:

The image shows a wall with electrical components, some appearing cooler (dark blue) than others (yellow/green).  The bottom shows a warmer area (red/orange), possibly a person or object.  Temperature range is approximately 25-35°C. Location is unavailable.",8e4964d2d14940f4a9fc1e611375f908.png,Perfume
683,445,"Thermal image shows a wall section with a dark, cooler vertical element (possibly a pipe or conduit) against a warmer red background.  Temperatures range from 25°C to 32°C.  The warmer area suggests heat loss or a heat source nearby.",04da68c1ec794dacb0d0433fb93310b6.png,NoGas
257,369,"The thermal image shows a mostly uniform temperature field, predominantly in the yellow-green range (around 72°F), suggesting a consistent temperature across the area captured. Minor variations in color indicate slight temperature differences.  The image lacks distinct features or objects.",6d2f494d6bc540c588987271ebf96d20.png,Mixture
550,330,"Thermal image shows a mostly uniform temperature area, predominantly green, indicating temperatures between 89-90°F.  A small, slightly cooler (bluish) area is visible in the lower right.  Coordinates: 18°32'18""N, 73°43'32""E.",8872afc5d77647af952ddfa706f2cc9c.png,Smoke
717,444,"Thermal image shows a relatively uniform temperature across the scene, predominantly in the green range (around 88°F).  Slight temperature variations are present but lack clear definition.  Geographic coordinates are provided.",912a83d91dea4911879c5aa7b0e651db.png,NoGas
576,369,"Thermal image shows mostly green vegetation (89-91°F).  A small, warmer (yellow/orange) area is present, indicating a localized heat source.  Coordinates: 18°32'18""N, 73°43'32""E.",c70dd2e679bb46cda82163eec98f364f.png,Smoke
220,348,"The thermal image shows a relatively uniform temperature distribution, predominantly in the yellow-green range (approximately 70-73°F).  Minor variations in temperature are present, appearing as small patches of differing colors.  No significant hot or cold spots are readily apparent.",9a0fda80c47c4515a165b254193a6710.png,Mixture
551,330,"Here's a summary of the thermal image:

The image shows a mostly uniform temperature field, predominantly green, indicating a relatively consistent temperature across the area. A slight temperature variation is visible in a small area, exhibiting warmer (yellow) tones in the lower right corner. The temperature range is between 89°F and 91°F.  The image's geolocation is 18°32'18""N 73°43'32""E.",2cce158aa1ab4b0fa2b82277b99705ae.png,Smoke
708,490,"The thermal image shows a mostly uniform temperature of around 28-29°C.  There are slight warmer areas (yellow/orange) indicating a possible heat source, but details are unclear due to image resolution.  Location is unavailable.",d9c2b88d8d7b4bcfb39821cfc6a93311.png,NoGas
557,332,"The thermal image shows a relatively uniform area with a temperature of approximately 89°F.  The area appears consistent, lacking significant temperature variations. Coordinates 18°32'18""N 73°43'32""E are indicated.",68c7008b77d9405f8c4c990256562ddc.png,Smoke
553,393,"The thermal image shows a mostly uniform temperature field, around 27-28°C.  A small area exhibits slightly higher temperatures (orange/yellow), suggesting a localized heat source.  Image quality is somewhat noisy.",92f569e82a5d45a9a2385d01a6c5ae33.png,NoGas
601,408,"Thermal image shows a gas leak.  Hottest areas (red/orange) indicate escaping gas,  ranging from 20-42°C.  A dark area suggests the gas source.  Location is unknown.",41a40129b3ab45efbcf0b08a13d7716a.png,Perfume
584,318,"Thermal image shows a localized hot spot (red/yellow) against a cool background (blue).  Temperature range is 104-115°F.  Coordinates are 18°32'18""N, 73°43'32""E.",93b5acb7fbd44ba389ac4f4874143009.png,Smoke
590,334,"Thermal image shows a temperature gradient.  Warmer (red/orange/yellow) at bottom, transitioning to cooler (blue) at top.  Coordinates 18°32'18""N 73°43'32""E are provided.",4edd9b5ca1104f44bd7013dcf8256552.png,Smoke
726,460,"Thermal image shows a heat source (red/orange) on the left, ranging from 30-43°C.  A cooler (blue) area is adjacent.  The image is unclear and the location is unavailable.",e7a88ec30a2646a49bd39c505d4d8c4f.png,NoGas
540,390,"Thermal image shows a diagonal band of cooler temperatures (blue) against a warmer background (orange/yellow).  Temperature range is 87-91°F.  Coordinates are 18°32'18""N 73°43'32""E.",c35d11e5017149e981a9d8a0f0f70408.png,Perfume
605,307,"This thermal image shows a mostly uniform temperature across the scene, predominantly in the green range (around 90°F).  A small, slightly cooler area is visible in the lower right corner. The location is 18°32'18""N 73°43'32""E.",94763c3404b745f89ab623f8a7d47b89.png,Smoke
584,395,"The thermal image shows a relatively uniform temperature across the scene, predominantly in the yellow-green range, indicating a consistent temperature around 88°F.  GPS coordinates 18°32'18""N 73°43'32""E are displayed.  No significant thermal anomalies are visible.",9d53dc7dc23f47c9bf5fbb9fa1cea616.png,NoGas
592,298,"Thermal image shows mostly green, indicating consistent temperature across the area.  A small, warmer area (yellow/orange) is visible, possibly indicating a heat source or anomaly. The temperature range is 89°F to 91°F.",bc7ac32030494e74801fd6c76ed8dfe2.png,Smoke
712,491,"Thermal image shows a mostly uniform temperature field (28-29°C) with a small, localized area of slightly higher temperature, indicating a possible minor heat source or anomaly.  Location is unavailable.",81d37e07abbb480ba1e246970ff7644c.png,NoGas
549,381,"Thermal image shows a plume of gas escaping from a source near the bottom left, with temperatures ranging from 30-40°C.  A cooler object is visible to the right. Location is unavailable.",b8a625aa0b70464cb2d5d998ede2e0bf.png,Perfume
756,526,"Thermal image shows a mostly uniform temperature range between 87°F and 88°F.  Geographic coordinates 18°32'18""N 73°43'32""E are visible.  The image suggests a relatively consistent temperature across the area captured.",3a0e3b3a26374216a985049094ab830d.png,Perfume
608,404,"Thermal image shows a mostly uniform surface temperature around 29-30°C.  A few slightly warmer spots are visible, indicating minor temperature variations. Location is unavailable.",ba76b1857dc242cc81ef56ff3ef4f456.png,NoGas
583,401,"The thermal image shows a temperature range of 28-32°C.  Cooler areas (blue) are present, possibly indicating a metallic object or a region with lower heat emission. Warmer areas (red/yellow) suggest heat sources or areas with higher thermal conductivity.  The location is unavailable.",4665556a8c8a4714b14a1dab0535d908.png,NoGas
258,377,"The thermal image shows a mostly uniform temperature field, predominantly in the green range (around 72°F), with minor variations suggesting little temperature difference across the scene.  No significant hot or cold spots are visible.",e497a625de6741a9a8be45357346705b.png,Mixture
728,506,"The thermal image shows a wall with a dark, cool vertical element (possibly a pipe or conduit)  against a warmer background. Temperatures range from approximately 25°C to 32°C.  The image suggests heat loss or a temperature difference.",3ec7f91902ea4575950262dfbfe071bd.png,NoGas
758,506,"Thermal image shows a person's arm and torso near a large, relatively cool object (likely a wall or appliance).  The person's arm and upper body register warmer temperatures (red/orange) compared to the cooler object (blue/green).  Temperature range is approximately 28-38°C.",6fa2f88d37cb473b89b00d96375c6c75.png,Perfume
332,377,"Thermal image shows a temperature range of 69-72°F.  The majority is cool (blue/green), with warmer areas (yellow/orange) concentrated on the left and right edges.  Temperature distribution appears uneven.",01aee2a09c424073929ead1c2be39a19.png,Mixture
546,346,"Thermal image shows a uniform temperature of approximately 89°F.  Coordinates 18°32'18""N 73°43'32""E are present.  No significant temperature variations are visible.",5aa919266b854a70a37d4e915140d4e2.png,Smoke
748,510,"Thermal image shows a mostly uniform temperature field (27-32°C). A slightly cooler, vertical feature is visible, possibly indicating a pipe or similar object.  Overall, the scene is relatively homogenous in temperature.",372698d5464441948e841a48223470df.png,NoGas
712,489,"Thermal image shows a wall with temperature variations.  Cooler areas (blue/green) are present, possibly indicating heat loss.  A warmer area (red/orange) is also visible, potentially a heat source or area of poor insulation.  Temperature range is 33-40°C.",618471c5e2624d46877cee2845959860.png,Perfume
588,435,"Thermal image shows a mostly uniform temperature field between 87°F and 88°F.  A slightly warmer, vertical streak is visible in the center.  Coordinates: 18°32'18""N 73°43'32""E.",1331cf4110774d3bba2f36c69e83f85d.png,Perfume
244,350,"The thermal image shows a mostly uniform temperature range between 73°F and 74°F.  There's minimal temperature variation across the scene, indicating a relatively consistent heat distribution.",8074d8c60cf84749a64a883cddeb7aa4.png,Mixture
310,446,"The thermal image shows a mostly uniform temperature distribution, predominantly in the green range, with warmer areas (yellow/orange) concentrated in the upper left.  The temperature scale indicates a range from approximately 71°F to 73°F.",524281c48a10499ba872b531d4435f77.png,Mixture
610,317,"The thermal image shows a mostly uniform temperature field, predominantly in the green range (89-90°F), indicating minimal temperature variation across the captured area.  The location is 18°32'18""N 73°43'32""E.",4af44342084a47f08786cf870a622b56.png,Smoke
607,406,Thermal image shows a device with components exhibiting varying temperatures between 25°C and 33°C.  Some areas are significantly warmer (red) than others (blue). Location is unavailable.,cb579241b8c44d6587fee1dd88ed4feb.png,Perfume
